"age1","age2","age3","minAIC","AIC"
-426.501310682666,-442.114965646157,-440.173064430405,-442.114965646157,2
-423.66021532766,-435.694251395103,-434.948193787702,-435.694251395103,2
-408.4863120239,-428.706561395846,-430.169766805466,-430.169766805466,3
-412.002406296392,-429.815155643422,-432.531373418225,-432.531373418225,3
-434.496316888104,-445.254002178234,-443.389314651028,-445.254002178234,2
-421.218360246901,-435.13019082672,-434.525597175282,-435.13019082672,2
-434.787136792744,-450.773454457555,-448.901110840515,-450.773454457555,2
-417.688259436986,-421.511951575967,-421.589586789067,-421.589586789067,3
-419.95252512679,-436.846745736389,-434.89341129635,-436.846745736389,2
-302.400347299624,-305.646328504722,-305.019226151206,-305.646328504722,2
-165.979417964476,-177.041353525877,-175.503988850688,-177.041353525877,2
-322.138158485747,-328.015290844355,-329.397046981933,-329.397046981933,3
-421.127240151866,-441.48874822262,-440.176226912602,-441.48874822262,2
-459.945760005199,-471.133286255259,-469.743770354298,-471.133286255259,2
-422.339925431665,-442.352171629457,-441.064401810093,-442.352171629457,2
-474.340201507398,-478.657118525465,-477.066692004288,-478.657118525465,2
-390.821555340462,-393.265110490582,-393.292039424792,-393.292039424792,3
-422.20166325326,-425.635970370365,-425.461498684105,-425.635970370365,2
-419.582225280185,-426.180722254724,-426.576238374276,-426.576238374276,3
-389.668189216289,-401.951309813071,-400.518627032094,-401.951309813071,2
-418.211187869207,-428.271441586247,-427.737349171061,-428.271441586247,2
-399.438061787484,-408.492414534588,-408.160635488604,-408.492414534588,2
-395.876091902146,-409.17645210897,-410.836455114088,-410.836455114088,3
-368.858028525739,-373.167252794341,-372.541336308686,-373.167252794341,2
-467.00177929231,-489.174611084489,-488.461993172533,-489.174611084489,2
-461.336400543493,-486.719111879542,-484.778015055507,-486.719111879542,2
-444.453384940809,-464.762006276763,-463.886623613949,-464.762006276763,2
-429.242028185942,-456.196155561375,-454.337993296605,-456.196155561375,2
-448.164012111435,-462.450027544414,-463.08143600904,-463.08143600904,3
-410.403639785181,-428.303316187554,-427.162826732126,-428.303316187554,2
-371.946472750566,-387.349106047863,-385.58089240761,-387.349106047863,2
-381.488213681027,-394.761889469702,-392.956023543302,-394.761889469702,2
-365.059162989496,-379.170506741742,-377.805614387787,-379.170506741742,2
-376.328388208318,-394.565283667358,-392.988755060166,-394.565283667358,2
-391.969269413505,-410.043578569717,-408.843164264239,-410.043578569717,2
-386.590940619951,-410.285496551717,-408.434343008198,-410.285496551717,2
-381.9629793125,-397.1582487873,-395.907373952551,-397.1582487873,2
-424.461274704734,-445.494011497205,-444.90611026981,-445.494011497205,2
-381.55515253768,-404.500982640956,-402.635128207965,-404.500982640956,2
-371.519015569237,-403.442875978086,-401.460153418994,-403.442875978086,2
-409.316370236032,-429.956146824925,-428.491746319135,-429.956146824925,2
-399.97932413739,-429.396519964772,-427.858815288623,-429.396519964772,2
-420.942629983638,-444.921812039104,-443.368960021222,-444.921812039104,2
-439.162722958837,-458.288841406544,-456.705604797712,-458.288841406544,2
-384.996416513894,-413.901890491994,-412.239313376494,-413.901890491994,2
-411.768381728539,-436.469137173444,-434.649324745148,-436.469137173444,2
-439.242403170736,-461.876493269272,-460.581926796215,-461.876493269272,2
-494.462037039978,-510.397897906313,-508.561814060432,-510.397897906313,2
-487.707344834551,-493.122795009272,-491.841773573848,-493.122795009272,2
-409.688638640124,-440.043539821725,-439.158135009311,-440.043539821725,2
-425.374167610319,-456.224390265319,-454.693454077824,-456.224390265319,2
-414.032389473293,-436.57090091419,-434.776602764296,-436.57090091419,2
-374.524819139941,-397.322005225322,-395.336770285273,-397.322005225322,2
-377.301291636756,-399.608818866703,-397.610972674084,-399.608818866703,2
-401.930476027581,-427.593065809001,-425.651751733608,-427.593065809001,2
-458.874753047391,-486.321987141732,-484.516045478669,-486.321987141732,2
-473.165607612825,-497.722110443424,-496.066797440364,-497.722110443424,2
-527.75026764694,-551.353369180588,-549.418653029837,-551.353369180588,2
-513.848400779645,-525.495643042723,-523.525927473454,-525.495643042723,2
-434.165541320998,-437.000122239392,-435.341803333469,-437.000122239392,2
-507.413163841955,-524.440313268792,-522.929099506687,-524.440313268792,2
-527.55498613363,-541.900560549365,-540.027089560988,-541.900560549365,2
-495.56951459243,-503.095751584439,-501.207276006585,-503.095751584439,2
-445.456787522138,-454.210474033973,-452.360704037145,-454.210474033973,2
-484.918967948163,-502.592969360696,-501.544429773986,-502.592969360696,2
-489.378396762834,-501.290168078955,-499.302945197465,-501.290168078955,2
-470.000874337735,-488.705589473289,-487.76703687981,-488.705589473289,2
-463.226820891733,-480.786984257168,-479.41830906645,-480.786984257168,2
-460.578756496205,-477.76784685059,-476.608327496494,-477.76784685059,2
-452.544332185371,-474.811098034712,-473.726667882955,-474.811098034712,2
-509.929731640511,-523.003931557718,-521.330070707874,-523.003931557718,2
-474.147186556143,-489.739622817099,-488.659927664684,-489.739622817099,2
-459.284907342801,-476.779656556441,-476.148541347409,-476.779656556441,2
-471.346668943166,-488.207468702004,-486.373922293753,-488.207468702004,2
-462.572322179781,-477.47485570681,-476.407440898694,-477.47485570681,2
-411.399946124323,-440.971686240712,-439.028503842604,-440.971686240712,2
-497.809241832694,-529.661583158647,-527.682480110692,-529.661583158647,2
-390.127878039925,-418.641561029707,-416.763497019215,-418.641561029707,2
-390.586349840747,-418.35241596032,-416.352442235831,-418.35241596032,2
-395.294714667947,-421.446973198636,-419.45638768336,-421.446973198636,2
-400.591840311452,-421.667698299065,-420.157379355058,-421.667698299065,2
-434.684295993684,-457.112055815504,-455.112679780669,-457.112055815504,2
-505.4366543869,-515.050852097859,-513.084475908926,-515.050852097859,2
-494.523462003027,-507.212439059953,-505.212929044089,-507.212439059953,2
-495.93883825098,-515.622555531017,-513.642118523122,-515.622555531017,2
-478.871906744645,-505.076893222264,-503.08022172158,-505.076893222264,2
-470.368159899979,-495.469954765255,-493.480636300288,-495.469954765255,2
-462.044875923119,-476.784289156901,-474.784431518745,-476.784289156901,2
-470.918272422901,-481.28514576456,-479.88068470604,-481.28514576456,2
-425.56169154868,-445.762995966782,-444.28443408399,-445.762995966782,2
-468.242393985959,-478.91683268498,-476.943696584109,-478.91683268498,2
-440.007589107465,-452.120572541449,-450.358095374205,-452.120572541449,2
-406.947277943437,-416.217172204424,-414.652571712996,-416.217172204424,2
-439.760573802732,-448.958411006184,-447.124917534046,-448.958411006184,2
-375.718094485383,-410.10272462647,-408.269738021058,-410.10272462647,2
-382.862390119608,-410.304050260275,-408.506812174249,-410.304050260275,2
-401.02277079068,-425.376129407969,-423.504090736311,-425.376129407969,2
-422.930111902242,-447.087893593779,-445.22045503491,-447.087893593779,2
-375.998918079007,-397.771533556744,-395.777578871322,-397.771533556744,2
-387.419099264949,-411.610380107953,-410.138915716567,-411.610380107953,2
-382.38102294931,-404.623859155776,-403.253997451778,-404.623859155776,2
-429.76908892302,-451.445535335206,-450.597095463786,-451.445535335206,2
-445.499933539755,-463.23728343935,-462.871407509683,-463.23728343935,2
-429.026184880881,-447.149438162984,-445.921376079767,-447.149438162984,2
-464.295233437673,-483.041369999118,-482.4700333883,-483.041369999118,2
-328.752251682805,-336.053565965144,-337.311274812797,-337.311274812797,3
-427.189133271425,-442.203445702161,-441.287711365471,-442.203445702161,2
-389.465149811882,-405.864219374261,-404.001131532007,-405.864219374261,2
-284.211649720708,-290.4116823225,-289.219590435536,-290.4116823225,2
-414.770861553532,-423.966374056128,-422.390082514198,-423.966374056128,2
-378.343923093242,-398.459721829331,-399.394148175982,-399.394148175982,3
-403.760914390636,-428.509035219206,-427.468079368437,-428.509035219206,2
-418.091773155675,-433.877331602845,-434.330311337737,-434.330311337737,3
-434.063177185327,-448.22276841756,-451.095423153006,-451.095423153006,3
-462.896402760611,-480.404409874793,-478.559966823403,-480.404409874793,2
-426.711212915705,-446.66012706675,-444.902805234832,-446.66012706675,2
-343.480294874874,-349.841372314504,-347.852938170774,-349.841372314504,2
-451.526630556284,-467.113765992011,-465.118045487484,-467.113765992011,2
-365.792876070438,-383.748076798734,-381.751250375053,-383.748076798734,2
-345.673580746402,-365.801001815935,-364.57966739103,-365.801001815935,2
-433.722223460515,-457.92651385358,-456.455931303809,-457.92651385358,2
-439.887631203652,-460.608514082493,-459.32765401326,-460.608514082493,2
-420.872484437887,-447.162274227488,-445.577812037981,-447.162274227488,2
-425.632295920242,-448.378908899641,-446.925419331255,-448.378908899641,2
-426.88501559092,-450.601983241506,-449.51587371618,-450.601983241506,2
-435.576317206669,-459.124138414895,-457.812128889364,-459.124138414895,2
-428.593289385059,-458.293939542044,-457.038648232479,-458.293939542044,2
-405.759413118608,-431.004522616828,-429.64521850367,-431.004522616828,2
-417.594303853878,-439.09671084437,-437.601249586378,-439.09671084437,2
-378.6480904518,-406.796709794123,-404.851842742316,-406.796709794123,2
-391.786591269434,-422.482772779972,-420.734724423114,-422.482772779972,2
-413.201674615494,-432.180446263051,-430.83701163558,-432.180446263051,2
-411.197385987232,-437.272199769734,-435.582080734323,-437.272199769734,2
-424.487972844651,-453.119939342022,-451.40875166025,-453.119939342022,2
-425.021137671414,-447.140223744161,-446.65380483173,-447.140223744161,2
-429.55949995504,-449.901889498808,-449.048425286377,-449.901889498808,2
-425.56674210362,-452.179611404225,-450.61140774813,-452.179611404225,2
-433.761426950367,-460.817466179462,-459.587423301741,-460.817466179462,2
-422.009673095961,-445.120526060883,-443.855641967269,-445.120526060883,2
-431.075391260656,-455.918644425519,-454.273863637259,-455.918644425519,2
-437.097459297966,-462.834497149781,-460.978193499442,-462.834497149781,2
-434.487241375942,-454.948226280967,-454.144734820028,-454.948226280967,2
-437.035741679481,-457.487237240456,-456.059802748769,-457.487237240456,2
-434.567699046004,-465.830900143805,-464.14759779169,-465.830900143805,2
-441.759486331363,-466.943186054614,-465.976576571248,-466.943186054614,2
-460.320517231476,-483.651922152744,-483.200563336681,-483.651922152744,2
-448.424062030906,-474.940584823298,-474.664999179764,-474.940584823298,2
-451.992877492196,-473.914631942397,-473.753367504817,-473.914631942397,2
-430.233055437725,-461.387106655445,-461.71464727371,-461.71464727371,3
-446.284570134177,-470.601303175242,-470.683858834259,-470.683858834259,3
-461.531651384429,-491.017210317693,-490.556037333838,-491.017210317693,2
-423.638362744932,-443.34575248493,-442.978841725805,-443.34575248493,2
-428.384176259522,-458.752596046306,-457.794102989039,-458.752596046306,2
-419.980586421005,-450.184108625909,-448.831961349337,-450.184108625909,2
-417.73400925464,-444.822089343797,-444.712609154891,-444.822089343797,2
-391.271470161141,-418.25167654533,-416.370459613388,-418.25167654533,2
-414.010501712769,-446.341124810615,-446.053210286178,-446.341124810615,2
-413.557283123394,-444.361194547535,-443.491059254153,-444.361194547535,2
-438.778518561259,-463.437629228274,-464.416481617904,-464.416481617904,3
-424.627332583607,-447.851948441079,-447.477207757412,-447.851948441079,2
-436.420576890657,-469.009203427116,-469.690999371487,-469.690999371487,3
-429.241994177213,-454.823530505777,-455.149457662198,-455.149457662198,3
-415.454421640542,-447.996094383213,-446.283877152911,-447.996094383213,2
-420.28125416911,-454.871816363466,-454.022499604878,-454.871816363466,2
-426.447354213242,-450.591358006335,-450.764689283789,-450.764689283789,3
-409.178490015654,-447.53183559394,-446.493530445652,-447.53183559394,2
-420.238975408857,-453.076391138009,-453.495800479988,-453.495800479988,3
-438.195876899883,-462.033223993504,-460.648356689928,-462.033223993504,2
-445.571093517917,-477.236207244683,-477.851201200107,-477.851201200107,3
-440.865021542285,-458.408590179763,-459.779702362995,-459.779702362995,3
-415.18796224642,-450.809222158083,-450.088906402443,-450.809222158083,2
-429.078112806364,-464.493462953978,-463.803765616255,-464.493462953978,2
-423.823644703995,-452.46505369324,-452.006744844109,-452.46505369324,2
-418.346006401575,-450.175609718951,-450.306249262006,-450.306249262006,3
-400.815451398615,-432.861903609639,-432.992693849425,-432.992693849425,3
-448.174604666126,-467.7162400636,-467.70130568112,-467.7162400636,2
-433.035838032077,-461.665636054087,-460.747268982061,-461.665636054087,2
-419.202758351782,-445.011995059612,-443.309065194893,-445.011995059612,2
-448.39928479642,-469.794200191992,-469.255734322572,-469.794200191992,2
-434.03001926074,-452.318788668286,-452.179614667057,-452.318788668286,2
-405.98970201819,-429.537527171688,-428.166824456748,-429.537527171688,2
-412.517640852311,-435.164729885824,-434.276424456478,-435.164729885824,2
-429.510127123339,-458.830705154718,-458.23726739536,-458.830705154718,2
-414.789706407332,-437.035814405599,-439.389454080124,-439.389454080124,3
-433.354130507634,-463.283713727267,-462.114839850879,-463.283713727267,2
-435.63274159388,-454.754934170504,-455.200320363883,-455.200320363883,3
-409.462965414293,-434.737707497289,-434.672000304833,-434.737707497289,2
-396.12894327715,-416.248572749532,-417.63772823788,-417.63772823788,3
-389.343625776022,-411.60470257304,-411.378607111669,-411.60470257304,2
-406.019834620788,-423.872650814908,-422.334799473914,-423.872650814908,2
-401.627021417679,-423.375429652086,-422.787703418316,-423.375429652086,2
-413.854987203105,-446.534463959709,-445.823334799432,-446.534463959709,2
-397.136905502559,-413.357987492513,-411.916312906101,-413.357987492513,2
-408.624158453359,-438.378271985819,-437.212743525713,-438.378271985819,2
-373.25273290588,-386.443846786256,-385.076668016565,-386.443846786256,2
-372.648195527905,-384.746136444328,-383.738432573939,-384.746136444328,2
-377.434824607684,-392.134303025528,-390.328577732041,-392.134303025528,2
-375.582074008869,-388.010892226703,-387.436098530007,-388.010892226703,2
-379.425799918613,-390.726301783966,-389.599467488855,-390.726301783966,2
-433.707363268934,-456.190874164464,-454.745254673304,-456.190874164464,2
-424.590637033275,-443.087242706563,-441.484341565086,-443.087242706563,2
-399.51444601881,-425.680135801015,-423.698257667266,-425.680135801015,2
-385.196268945181,-406.76846328253,-405.055487608346,-406.76846328253,2
-412.69048465229,-434.114757964162,-432.205620754237,-434.114757964162,2
-412.620000120983,-427.969175474266,-426.009737394365,-427.969175474266,2
-419.212808184154,-432.734098761301,-431.261792916207,-432.734098761301,2
-432.764147057676,-459.355678169469,-457.825809419001,-459.355678169469,2
-429.22960332005,-456.867784805674,-455.656419235912,-456.867784805674,2
-413.485631304242,-429.778532588247,-428.416067871626,-429.778532588247,2
-420.704328197521,-447.195243824694,-445.32924114595,-447.195243824694,2
-409.447034167726,-429.23755138045,-427.872548906577,-429.23755138045,2
-436.759328325221,-463.006343958999,-461.631992098068,-463.006343958999,2
-437.618275954149,-462.460071060152,-462.356987715668,-462.460071060152,2
-408.054077242482,-431.094372383533,-429.856595734995,-431.094372383533,2
-408.500683646995,-441.572310498856,-441.221417337757,-441.572310498856,2
-417.165780997935,-450.091740359224,-448.961406642067,-450.091740359224,2
-392.928894207731,-412.883815272076,-410.946279401734,-412.883815272076,2
-361.609929497369,-376.285216385443,-374.67913870459,-376.285216385443,2
-416.066476007265,-431.602760131049,-430.592203761168,-431.602760131049,2
-428.642910974352,-448.049156135296,-446.460308316866,-448.049156135296,2
-406.900918326767,-425.672539453597,-424.129814115269,-425.672539453597,2
-418.479904345929,-444.971695782341,-443.720499187443,-444.971695782341,2
-392.459416926562,-410.346855493126,-408.492137928357,-410.346855493126,2
-432.979619556347,-460.189226541067,-461.329396075222,-461.329396075222,3
-428.71870552161,-447.672021844421,-449.50537774266,-449.50537774266,3
-434.590848735746,-460.108988616835,-458.974650267609,-460.108988616835,2
-431.04843573436,-457.521697132583,-458.04315232487,-458.04315232487,3
-429.680757561511,-456.110929619712,-455.396737631004,-456.110929619712,2
-433.322772754604,-458.57304367015,-458.449629694142,-458.57304367015,2
-421.191801462775,-444.227618693975,-443.130459356064,-444.227618693975,2
-414.981219920855,-431.425576644654,-431.241850568597,-431.425576644654,2
-410.535881334478,-432.85465533715,-432.54095345037,-432.85465533715,2
-410.263524807699,-422.466877124482,-423.54084817667,-423.54084817667,3
-408.661208551437,-426.565370146071,-425.773651283505,-426.565370146071,2
-425.973751287965,-447.920174956938,-447.128520435825,-447.920174956938,2
-422.539359652987,-447.356059913998,-447.711862258702,-447.711862258702,3
-391.145568471662,-414.84367128223,-414.071879267153,-414.84367128223,2
-437.324666238475,-460.530482298743,-460.593028933008,-460.593028933008,3
-428.395020816148,-450.215980304002,-450.270612274454,-450.270612274454,3
-420.620286321919,-446.152840410581,-445.856036153344,-446.152840410581,2
-408.526069700955,-424.973687855734,-424.773247942197,-424.973687855734,2
-397.496329137865,-419.972747845323,-419.561330714128,-419.972747845323,2
-346.573837872824,-359.683065863526,-357.846845520447,-359.683065863526,2
-386.946719844575,-409.158952009237,-407.617246576815,-409.158952009237,2
-385.654975208939,-406.493870709962,-404.650016087087,-406.493870709962,2
-353.033092284152,-368.281479376107,-366.284975565879,-368.281479376107,2
-357.448049743706,-370.610803806078,-368.717537211095,-370.610803806078,2
-399.077811054478,-421.189342136807,-420.000577832801,-421.189342136807,2
-389.706264970472,-421.695121907299,-420.765384608072,-421.695121907299,2
-386.049237306255,-408.7104308357,-407.756117631649,-408.7104308357,2
-407.892369510149,-428.063724962868,-426.133009455842,-428.063724962868,2
-392.966793012621,-415.904453196083,-416.194386954194,-416.194386954194,3
-378.170208510191,-408.411877319776,-407.208240771482,-408.411877319776,2
-403.836587039341,-425.73167500462,-424.394622107415,-425.73167500462,2
-426.011373874862,-449.436556481904,-448.255676891484,-449.436556481904,2
-416.07919136262,-437.531358121526,-436.460619647153,-437.531358121526,2
-390.29498169338,-410.216890430269,-408.836838130537,-410.216890430269,2
-407.100373034306,-436.460102159508,-435.457622999041,-436.460102159508,2
-392.96877535527,-413.629584558964,-411.669983606562,-413.629584558964,2
