"age1","age2","age3","minAIC","AIC"
-289.382092425343,-296.693540818646,-295.244771011261,-296.693540818646,2
-277.25489677432,-288.580124082024,-287.348766315682,-288.580124082024,2
-319.633598722121,-335.26311750762,-333.982739041323,-335.26311750762,2
-311.896802531542,-324.671387721106,-322.759602691901,-324.671387721106,2
-307.664978566908,-324.688718856848,-322.755906519898,-324.688718856848,2
-293.601293468124,-310.17429258138,-308.201592590173,-310.17429258138,2
-235.90388789124,-240.086748072186,-238.662165835906,-240.086748072186,2
-293.292652277122,-308.403405609739,-307.034046838104,-308.403405609739,2
-230.950091762574,-242.527693243759,-240.631845775553,-242.527693243759,2
-280.583564597347,-303.527602063356,-302.208776211354,-303.527602063356,2
-238.20534572827,-255.872048256515,-254.196638982853,-255.872048256515,2
-247.543968667333,-257.609194569582,-255.869957472801,-257.609194569582,2
-298.798282037284,-307.024018438059,-305.80184951587,-307.024018438059,2
-411.915333440999,-434.923378328993,-436.476351422708,-436.476351422708,3
-318.865556803786,-334.735577849933,-336.909133868428,-336.909133868428,3
-363.233639746664,-382.794768256952,-381.119444647887,-382.794768256952,2
-390.694760987561,-417.975283581743,-418.381794847849,-418.381794847849,3
-361.332392928782,-390.48567099967,-389.337511131094,-390.48567099967,2
-295.325816451497,-316.736191462376,-314.763500569116,-316.736191462376,2
-303.90591907439,-322.287761547622,-320.28979402601,-322.287761547622,2
-275.391028223899,-291.969187866298,-292.25258512958,-292.25258512958,3
-279.737485377947,-300.268151424139,-298.529856740729,-300.268151424139,2
-284.806013300392,-315.731693787028,-314.040641414615,-315.731693787028,2
-287.612153116619,-312.221626381773,-310.9482214563,-312.221626381773,2
-285.869532492763,-316.005522038268,-314.675225259486,-316.005522038268,2
-277.282252779528,-286.951975437425,-287.120317475435,-287.120317475435,3
-279.878828387386,-295.846363104155,-296.294423341873,-296.294423341873,3
-266.651836977189,-285.540322864708,-284.09805771121,-285.540322864708,2
-268.487705607462,-278.727607031385,-277.764103021472,-278.727607031385,2
-275.039342071411,-284.36020477806,-283.186882379381,-284.36020477806,2
-273.602573019,-285.071835198979,-283.217466705454,-285.071835198979,2
-270.102978776222,-279.328214061977,-277.694803435839,-279.328214061977,2
-285.533825187615,-300.549445869317,-298.687365408397,-300.549445869317,2
-284.445581538138,-303.255499533469,-301.480654454031,-303.255499533469,2
-277.048901724359,-292.482606489897,-292.417462916427,-292.482606489897,2
-282.691554451291,-291.353484244165,-289.607935166246,-291.353484244165,2
-272.815654910921,-287.279644852346,-285.293262836599,-287.279644852346,2
-287.276112833218,-305.478763929644,-303.505694376755,-305.478763929644,2
-290.076911637721,-318.547315253188,-316.885550609839,-318.547315253188,2
-281.090613665336,-301.256591273018,-299.3692967069,-301.256591273018,2
-283.186968348517,-296.225908356351,-294.26434437766,-296.225908356351,2
-289.960993339839,-308.902603070672,-306.94332880264,-308.902603070672,2
-290.085944395448,-311.293336910537,-309.739159058784,-311.293336910537,2
-293.463905069843,-309.495726683853,-307.566914899093,-309.495726683853,2
-293.301597952571,-309.655631016373,-308.331276801294,-309.655631016373,2
-296.609299642274,-317.688892660408,-316.126739284929,-317.688892660408,2
-283.994697771117,-300.34937041257,-298.430840924261,-300.34937041257,2
-285.788002815974,-304.628697077102,-302.94468252549,-304.628697077102,2
-295.543641936757,-309.305808369459,-308.356055069294,-309.305808369459,2
-290.174979754761,-303.125368758438,-302.614582891453,-303.125368758438,2
-287.860231830456,-303.664738113413,-304.219029753306,-304.219029753306,3
-281.923483497778,-292.706064977063,-293.117848081539,-293.117848081539,3
-280.935392768503,-293.233091702918,-292.070068361192,-293.233091702918,2
