"age1","age2","age3","minAIC","AIC"
-413.984370670028,-427.469888932501,-427.036693396666,-427.469888932501,2
-438.241114845467,-440.308368355145,-441.912194122907,-441.912194122907,3
-428.458512866561,-433.53294133667,-435.119413632174,-435.119413632174,3
-409.175137623679,-418.795562052545,-418.099342140968,-418.795562052545,2
-445.092034055898,-458.572027518542,-458.338966692105,-458.572027518542,2
-432.820588126344,-453.089786509469,-454.000669517605,-454.000669517605,3
-404.413743635967,-423.713810328666,-423.733973760384,-423.733973760384,3
-402.165828773651,-422.099898194297,-424.322944427412,-424.322944427412,3
-453.614252497389,-472.527730946454,-471.923059544963,-472.527730946454,2
-469.534401243794,-487.175364575351,-487.862311861837,-487.862311861837,3
-447.408214591934,-462.0955804735,-462.0132391758,-462.0955804735,2
-434.721862301091,-453.086503901241,-453.758323808514,-453.758323808514,3
-470.485985574726,-488.390021679848,-491.453844024056,-491.453844024056,3
-408.889631135089,-427.538215262557,-428.369969557803,-428.369969557803,3
-393.486728616347,-419.22831394881,-418.319688385582,-419.22831394881,2
-411.450724767074,-429.011779304382,-427.731849588695,-429.011779304382,2
-391.212940454678,-418.406522335136,-419.441972109485,-419.441972109485,3
-374.812196329139,-400.774062249972,-401.578953090026,-401.578953090026,3
-389.873489224999,-410.893009480293,-411.306975269476,-411.306975269476,3
-401.389621213364,-426.265361406441,-424.951041677672,-426.265361406441,2
-399.305505154344,-422.672220610168,-421.696140007361,-422.672220610168,2
-442.545019798225,-459.191708160982,-460.563229485931,-460.563229485931,3
-391.908223191897,-412.804124583317,-412.697773151352,-412.804124583317,2
-403.892742720825,-425.505795586211,-424.062362707561,-425.505795586211,2
-425.401065702958,-444.896390601386,-444.194437708343,-444.896390601386,2
-413.534784132932,-437.09249874789,-436.751449648627,-437.09249874789,2
-448.715391586256,-478.321261279693,-476.460176979407,-478.321261279693,2
-461.407588915495,-484.526052483164,-482.561097484129,-484.526052483164,2
-408.159961961098,-439.152835868731,-437.964653535028,-439.152835868731,2
-427.013680551,-446.37293480974,-445.346103951837,-446.37293480974,2
-458.857278226165,-477.00675050329,-475.082489453024,-477.00675050329,2
-489.925911016741,-507.709312299384,-505.989554795672,-507.709312299384,2
-498.088096480347,-501.31523516064,-500.397325114461,-501.31523516064,2
-419.927724780082,-447.985780780621,-447.359104175754,-447.985780780621,2
-433.310469193264,-449.797633356123,-448.743042577815,-449.797633356123,2
-429.838033585838,-445.519327439579,-444.193976100062,-445.519327439579,2
-388.029824693552,-404.988150189721,-403.014686168042,-404.988150189721,2
-384.920849187204,-405.099480658141,-403.121327226932,-405.099480658141,2
-408.329468655892,-430.037520509493,-428.045885422928,-430.037520509493,2
-456.589354407259,-472.919323181262,-471.174786550719,-472.919323181262,2
-470.840816813004,-485.093069780629,-483.855209779545,-485.093069780629,2
-508.814823421103,-524.121366687965,-522.168685040931,-524.121366687965,2
-515.663787852429,-529.261985547965,-527.556493538505,-529.261985547965,2
-450.484233443155,-457.700260114203,-456.693011271387,-457.700260114203,2
-495.551714204446,-507.448830858996,-505.544834924237,-507.448830858996,2
-513.751277488768,-528.805252916974,-526.810607689551,-528.805252916974,2
-511.334028973144,-519.252548832266,-517.258104877457,-519.252548832266,2
-459.613553421272,-473.254593935301,-472.001483101405,-473.254593935301,2
-492.949501136206,-506.479732164884,-505.359932797078,-506.479732164884,2
-482.605871142481,-498.92990542142,-497.578191111355,-498.92990542142,2
-447.792435783715,-464.419610477327,-463.854808692038,-464.419610477327,2
-456.752736918087,-471.315328808119,-470.275421330742,-471.315328808119,2
-470.479141456146,-487.862803885275,-486.930272697258,-487.862803885275,2
-447.59564018529,-463.876682493873,-463.037871374179,-463.876682493873,2
-515.862630244495,-522.436690587128,-520.637134718683,-522.436690587128,2
-491.309577423181,-504.57644793252,-503.060986941779,-504.57644793252,2
-473.164007682816,-487.240900650492,-485.429169970786,-487.240900650492,2
-478.837111056175,-491.676841195623,-489.799975842678,-491.676841195623,2
