"age1","age2","age3","minAIC","AIC"
-449.392932096506,-447.40121671174,-445.742315512629,-449.392932096506,1
-474.006804064427,-472.250671347219,-472.072824026323,-474.006804064427,1
-456.896823795351,-454.909242328182,-454.194127464446,-456.896823795351,1
-482.502910316287,-480.826520465676,-480.105256996452,-482.502910316287,1
-459.186281074489,-457.66441516708,-460.434659561366,-460.434659561366,3
-457.075213571455,-455.270336487031,-456.189422572507,-457.075213571455,1
-491.65964330624,-490.865547555577,-489.789757159381,-491.65964330624,1
-487.993540317324,-486.361544535173,-484.838636499282,-487.993540317324,1
-477.203888760193,-475.20757910075,-475.386830373233,-477.203888760193,1
-482.330281362528,-480.331027480484,-480.675117495454,-482.330281362528,1
-477.64060049648,-475.678139383787,-475.061164780738,-477.64060049648,1
-487.301359284188,-485.302260553504,-483.579694565525,-487.301359284188,1
-471.415485525715,-470.915390657144,-470.27915991042,-471.415485525715,1
-471.291254635822,-469.926651349118,-473.825288780411,-473.825288780411,3
-518.995457327218,-521.812233995419,-524.193136217113,-524.193136217113,3
-490.387917734035,-488.919440375142,-487.755920245463,-490.387917734035,1
-481.945589248619,-479.95842489512,-478.459881622087,-481.945589248619,1
-463.830543501359,-463.565572236699,-468.59465861696,-468.59465861696,3
-479.787172052587,-478.215120822201,-478.344986705618,-479.787172052587,1
-472.541459928429,-471.1945075563,-470.392759539617,-472.541459928429,1
-508.149240681423,-508.862062705952,-509.192749061358,-509.192749061358,3
-494.687212616967,-493.095847986769,-491.997885739292,-494.687212616967,1
-475.082702029398,-473.155060417405,-471.81157447332,-475.082702029398,1
-456.899718089137,-455.046439216453,-453.378881493391,-456.899718089137,1
-468.801898283833,-467.430006028751,-465.431830772585,-468.801898283833,1
-442.03984012465,-440.738875521053,-438.755066098546,-442.03984012465,1
-476.236062453822,-474.700400416762,-479.527187565646,-479.527187565646,3
-459.5095605334,-458.381328856222,-463.063846056595,-463.063846056595,3
-515.863060946647,-515.573705968845,-518.364059126796,-518.364059126796,3
-484.716336533961,-482.784743886444,-483.420055443281,-484.716336533961,1
-457.353601228024,-457.066560053521,-455.172436632037,-457.353601228024,1
-486.297570259923,-486.128038055051,-485.612010102929,-486.297570259923,1
-473.903448074271,-476.756742537537,-480.018007628917,-480.018007628917,3
-534.104736036487,-533.786413998105,-531.836370938665,-534.104736036487,1
-499.332386053893,-498.398231199367,-496.699497099764,-499.332386053893,1
-565.019739003624,-566.429723264359,-565.431962357779,-566.429723264359,2
-606.612139639946,-606.035251100685,-604.297002976671,-606.612139639946,1
-593.331933870885,-594.92062249059,-593.721067880646,-594.92062249059,2
-527.517010432117,-527.007065354055,-525.036133779392,-527.517010432117,1
-564.964799355423,-563.796693929464,-561.857883785594,-564.964799355423,1
