"age1","age2","age3","minAIC","AIC"
-395.463797406652,-399.414376507856,-399.276781446954,-399.414376507856,2
-421.806461240263,-434.619889007817,-432.698601982036,-434.619889007817,2
-318.099136484856,-320.503519526145,-319.873906634386,-320.503519526145,2
-172.863183461766,-181.23184272409,-179.301072675663,-181.23184272409,2
-323.449800551238,-329.046117262115,-329.616388132036,-329.616388132036,3
-498.590389950779,-511.483361962063,-510.017702746953,-511.483361962063,2
-496.621336674641,-503.2893415225,-501.430882760807,-503.2893415225,2
-484.462867206328,-494.682610152484,-493.510553714826,-494.682610152484,2
-488.302861640291,-490.65719733003,-488.837730839861,-490.65719733003,2
-391.067703832456,-390.748009534749,-391.964987781163,-391.964987781163,3
-440.813852373203,-442.056789974232,-441.239889385674,-442.056789974232,2
-438.177902592963,-441.36576320133,-440.504314248978,-441.36576320133,2
-394.145204842727,-399.229738645485,-398.418307875821,-399.229738645485,2
-448.829292907138,-455.884596380842,-454.247104975049,-455.884596380842,2
-429.194870396959,-435.532768392931,-435.625253022529,-435.625253022529,3
-453.951766364975,-466.199931171206,-466.479731157405,-466.479731157405,3
-378.075768831276,-379.472684832557,-380.230373241797,-380.230373241797,3
-523.532026075276,-539.547881474013,-539.601224820531,-539.601224820531,3
-524.445205806021,-542.152910936201,-541.375743456984,-542.152910936201,2
-512.013041267008,-529.403100856588,-529.100870439553,-529.403100856588,2
-494.041606236301,-514.245188951686,-512.527622931359,-514.245188951686,2
-488.200004683988,-498.166546722101,-497.83606504165,-498.166546722101,2
-486.314757068515,-500.032430078003,-498.529377845779,-500.032430078003,2
-380.768043627508,-390.477368040402,-389.489948378494,-390.477368040402,2
-397.275282185849,-404.702002524969,-403.97619309144,-404.702002524969,2
-365.965136331669,-374.832643474202,-374.149780008918,-374.832643474202,2
-418.34307080871,-432.336674504317,-430.869010032343,-432.336674504317,2
-466.887806103807,-477.590110947307,-476.461659944277,-477.590110947307,2
-422.972693670608,-440.302400795782,-438.893997976412,-440.302400795782,2
-404.672909957842,-415.652492084852,-414.492788411813,-415.652492084852,2
-479.60000369224,-492.545675676391,-491.202785704009,-492.545675676391,2
-444.058558453548,-458.341058606678,-456.62880589541,-458.341058606678,2
-425.727653192519,-445.589180976418,-443.64306526685,-445.589180976418,2
-462.000350207728,-476.498309163806,-474.673971766691,-476.498309163806,2
-457.407431995165,-474.498512478337,-473.258955245634,-474.498512478337,2
-490.743270727637,-508.078319611401,-506.142997446777,-508.078319611401,2
-511.781345998179,-525.430665819729,-523.549523714573,-525.430665819729,2
-453.786312626628,-475.410994406399,-474.049262193126,-475.410994406399,2
-477.339727562853,-494.107453865443,-492.661756530316,-494.107453865443,2
-502.753819383067,-516.788741057623,-515.120683557198,-516.788741057623,2
-535.703751606317,-543.65646501216,-541.692960115931,-543.65646501216,2
-495.652295422308,-500.050637732249,-498.180584735321,-500.050637732249,2
-463.27608834757,-489.172180848163,-488.491626005861,-489.172180848163,2
-470.392517692143,-492.010091576046,-491.560027778444,-492.010091576046,2
-472.958541097295,-488.73704583331,-487.626092146931,-488.73704583331,2
-447.97801748827,-467.626107799022,-467.056041083086,-467.626107799022,2
-447.30249757271,-468.380299511333,-467.708529065828,-468.380299511333,2
-454.696616874076,-480.728551702946,-478.729230644709,-480.728551702946,2
-506.965419509181,-525.840176509972,-524.292897252347,-525.840176509972,2
-518.608522878563,-537.524700697234,-535.811998668571,-537.524700697234,2
-550.849155338418,-566.634383391367,-564.647081443843,-566.634383391367,2
-524.011730388455,-531.742460373896,-529.83422676861,-531.742460373896,2
-447.19386756023,-450.886529802627,-449.264722949104,-450.886529802627,2
-538.69494973654,-550.150421301259,-548.152952549649,-550.150421301259,2
-542.318329830427,-551.191737138465,-549.191769485596,-551.191737138465,2
-494.896975432744,-499.80307082125,-497.915631958532,-499.80307082125,2
-468.505594999563,-473.211255181953,-471.691329298381,-473.211255181953,2
-521.348625350032,-530.704472679465,-529.676760410049,-530.704472679465,2
-509.643167659925,-514.686121609011,-512.690341145241,-514.686121609011,2
-512.322315430625,-527.12632207855,-525.794440406281,-527.12632207855,2
-522.719895061035,-537.300468477885,-537.026974550198,-537.300468477885,2
-531.614663858098,-545.86472301999,-545.622675245509,-545.86472301999,2
-523.028701257622,-539.601314800608,-539.438261116584,-539.601314800608,2
-536.699735436032,-543.337437233455,-542.249073483311,-543.337437233455,2
-531.232601611996,-540.603846603324,-540.846570789859,-540.846570789859,3
-533.473942987662,-545.401655227315,-545.79855160117,-545.79855160117,3
-530.6263605161,-542.874308357978,-541.458596403195,-542.874308357978,2
-526.060383040257,-537.455304959163,-536.207918681026,-537.455304959163,2
-459.461656835249,-482.10142531845,-480.190525392787,-482.10142531845,2
-536.101878406886,-558.061488797303,-556.136755383074,-558.061488797303,2
-452.787655940873,-477.669517927544,-476.248870415768,-477.669517927544,2
-439.780049992615,-465.099529421691,-464.207940522251,-465.099529421691,2
-447.642267535935,-469.52484362674,-468.749695227001,-469.52484362674,2
-460.046961887308,-478.147864542434,-476.164009441524,-478.147864542434,2
-491.477018369414,-504.929963735824,-503.049094006532,-504.929963735824,2
-531.729966022465,-536.730300260939,-535.14276487577,-536.730300260939,2
-534.395643857863,-542.182320207313,-540.256900065919,-542.182320207313,2
-512.315227235436,-525.270501769658,-523.270554976431,-525.270501769658,2
-492.204662795707,-508.999584457199,-507.177879340705,-508.999584457199,2
-477.939092945252,-494.413209118997,-492.561869948237,-494.413209118997,2
-514.155922221149,-522.594100829991,-520.601833427163,-522.594100829991,2
-520.2185890264,-522.939964885692,-521.100132326733,-522.939964885692,2
-410.150405143449,-424.766296687516,-425.356953932172,-425.356953932172,3
-495.34997976939,-505.7726773464,-504.039576977262,-505.7726773464,2
-481.262327149477,-491.45955910308,-489.510788176523,-491.45955910308,2
-400.69149417845,-410.585186180715,-408.585328872383,-410.585186180715,2
-501.341990188089,-507.267468439448,-505.3399595578,-507.267468439448,2
-447.900411010743,-474.089749290728,-472.171217372089,-474.089749290728,2
-441.672412981722,-459.413895637205,-457.527838924666,-459.413895637205,2
-467.243687560299,-482.64024359888,-480.656352495793,-482.64024359888,2
-462.12805134819,-474.100735779387,-472.206592214229,-474.100735779387,2
-425.016204291399,-437.577409092276,-435.785098300426,-437.577409092276,2
-434.652288797476,-450.295333310355,-448.298281541082,-450.295333310355,2
-453.344144239972,-467.815943583671,-465.846071199831,-467.815943583671,2
-494.717177138371,-508.802709689137,-507.62957221364,-508.802709689137,2
-506.856415515616,-520.324982279948,-518.999840701054,-520.324982279948,2
-484.415501719893,-498.263501525311,-496.628336766206,-498.263501525311,2
-536.128896150473,-545.680621598769,-545.500722796681,-545.680621598769,2
-333.296995168694,-337.059843387465,-338.731132859556,-338.731132859556,3
-480.71398209008,-490.740377173231,-489.475665404722,-490.740377173231,2
-415.226942091373,-427.414830075281,-425.450906003345,-427.414830075281,2
-312.822763309229,-317.320724418525,-315.863758851197,-317.320724418525,2
-414.272209300256,-419.111533517094,-417.157196248722,-419.111533517094,2
-429.088786485991,-441.457398110309,-440.578423273098,-441.457398110309,2
